//ID,Sprite_Name,kROName,iROName,0,HP,SP,0,0,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


1044,OBEAUNE,Obeaune,Obeaune,530,2158,1,0,0,1,102,147,48,26,54,47,21,40,860,25,10,12,1,5,41,0x3095,200,1872,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,MARC,Marc,Marc,560,2522,1,0,0,1,138,163,55,24,50,24,22,15,980,20,10,12,1,5,41,0x3885,150,1272,72,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,DOPPELGANGER,Doppelganger,Doppelganger,770,380000,1,0,0,1,1639,2815,246,86,122,122,105,67,2190,72,10,12,1,6,67,0x37B5,100,480,480,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,PECOPECO_EGG,Peco Peco Egg,Peco Peco Egg,70,75,1,0,0,0,1,1,16,5,4,10,22,8,600,5,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,THIEF_BUG_EGG,Thief Bug Egg,Thief Bug Egg,200,344,1,0,0,0,1,2,64,10,10,1,50,0,530,15,10,12,0,4,27,0x100,1000,701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,PICKY,Picky,Picky,90,95,1,0,0,1,18,19,21,3,14,9,10,0,600,3,10,12,0,2,23,0x81,200,988,288,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,PICKY_,Picky,Picky,100,89,1,0,0,1,18,38,48,10,15,8,8,5,590,3,10,12,0,2,23,0x81,200,988,288,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,THIEF_BUG,Thief Bug,Thief Bug,210,354,1,0,0,1,56,61,24,3,19,7,10,0,620,5,10,12,0,4,60,0x1183,150,1288,288,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,ROCKER,Rocker,Rocker,150,185,1,0,0,1,19,24,16,3,12,18,8,10,670,5,10,12,1,4,22,0x181,200,1864,864,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,THIEF_BUG_,Thief Bug Female,Thief Bug Female,280,531,1,0,0,1,42,58,28,7,12,10,23,10,740,10,10,12,1,4,27,0x118B,200,988,288,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,THIEF_BUG__,Thief Bug Male,Thief Bug Male,300,595,1,0,0,1,46,67,40,20,17,37,22,5,810,13,10,12,1,4,27,0x318D,300,988,288,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,MUKA,Muka,Muka,230,468,1,0,0,1,66,75,28,0,18,9,28,5,930,5,10,12,2,3,22,0x81,300,1960,960,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,SMOKIE,Smokie,Smokie,290,591,1,0,0,1,70,81,26,0,16,34,16,5,770,5,10,12,0,2,22,0x91,200,1576,576,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,YOYO,Yoyo,Yoyo,380,898,1,0,0,1,63,74,40,0,20,11,34,20,690,10,10,12,0,2,22,0x108B,200,1054,54,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,METALLER,Metaller,Metaller,550,1687,1,0,0,1,187,228,72,12,52,24,10,0,970,31,10,12,1,4,23,0x118B,200,1708,1008,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,MISTRESS,Mistress,Mistress,780,378000,1,0,0,1,985,2352,187,192,76,186,88,113,2220,79,10,12,0,4,84,0x37B5,100,1148,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,BIGFOOT,Bigfoot,Bigfoot,290,587,1,0,0,1,50,62,55,7,18,4,7,0,620,0,10,12,2,2,22,0x91,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,NIGHTMARE,Nightmare,Nightmare,690,2872,1,0,0,1,283,345,116,15,57,32,20,15,1200,15,10,12,2,6,68,0x3395,150,1816,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,PORING_,Santa Poring,Santa Poring,30,69,1,0,0,1,12,16,0,0,1,14,3,10,620,90,10,12,1,3,26,0x81,400,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,LUNATIC,Lunatic,Lunatic,30,55,1,0,0,1,11,12,18,0,10,3,3,0,580,5,10,12,0,2,60,0x81,200,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,MEGALODON,Megalodon,Megalodon,460,1335,1,0,0,1,117,149,52,28,35,24,30,28,790,15,10,12,1,1,29,0x81,200,2492,792,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,STROUF,Strouf,Strouf,610,3052,1,0,0,1,162,192,67,21,49,16,31,20,830,20,10,12,2,5,61,0x3885,150,1872,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,VADON,Vadon,Vadon,450,1252,1,0,0,1,78,103,54,21,35,21,28,20,830,15,10,12,0,5,21,0x91,300,1632,432,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,CORNUTUS,Cornutus,Cornutus,480,1450,1,0,0,1,79,126,42,28,32,27,45,26,770,15,10,12,0,5,21,0x91,200,1248,48,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,HYDRA,Hydra,Hydra,340,854,1,0,0,7,35,41,20,32,10,9,14,0,850,2,10,12,0,3,41,0x84,1000,800,432,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,SWORD_FISH,Swordfish,Swordfish,570,2600,1,0,0,1,149,184,52,12,50,56,25,15,900,15,10,12,2,5,41,0x3885,200,1968,768,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,KUKRE,Kukre,Kukre,420,1111,1,0,0,1,65,93,33,23,25,30,22,20,820,20,10,12,0,5,21,0x83,150,1776,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,PIRATE_SKEL,Pirate Skeleton,Pirate Skeleton,480,1411,1,0,0,1,105,125,53,20,35,25,25,15,800,10,10,12,1,1,29,0x3885,200,1754,554,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,KAHO,Kaho,Kaho,980,7045,1,0,0,1,504,728,106,55,81,61,55,65,1160,73,10,12,1,6,83,0x3985,150,1700,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,CRAB,Crab,Crab,430,1233,1,0,0,1,69,79,36,11,22,14,24,7,780,15,7,12,0,5,21,0x81,200,992,792,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,SHELLFISH,Shellfish,Shellfish,500,1680,1,0,0,1,70,92,43,5,42,11,48,25,760,10,10,12,0,5,21,0x91,200,864,864,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1075,TURTLE,Turtle,Turtle,30,77,0,0,0,1,1,2,35,0,1,1,1,1,510,1,7,12,0,5,22,0x81,200,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,SKELETON,Skeleton,Skeleton,270,612,1,0,0,1,78,102,21,2,24,15,30,5,690,1,10,12,1,1,29,0x91,200,2228,528,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,POISON_SPORE,Poison Spore,Poison Spore,260,456,1,0,0,1,68,83,40,8,19,17,22,5,700,5,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,RED_PLANT,Red Plant,Red Plant,10,5,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,BLUE_PLANT,Blue Plant,Blue Plant,10,10,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,GREEN_PLANT,Green Plant,Green Plant,10,5,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,YELLOW_PLANT,Yellow Plant,Yellow Plant,10,6,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,WHITE_PLANT,White Plant,White Plant,10,7,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,SHINING_PLANT,Shining Plant,Shining Plant,10,20,0,0,0,1,1,2,100,99,0,0,0,0,500,90,7,12,0,3,26,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,BLACK_MUSHROOM,Black Mushroom,Black Mushroom,10,5,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,RED_MUSHROOM,Red Mushroom,Red Mushroom,10,5,0,0,0,1,1,2,100,99,0,0,0,0,500,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,GOLDEN_BUG,Golden Thief Bug,Golden Thief Bug,650,222750,1,0,0,1,907,1750,159,81,71,77,80,62,1770,76,10,12,2,4,43,0x11AB,100,768,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,ORK_HERO,Orc Hero,Orc Hero,500,362000,1,0,0,1,662,1103,197,70,97,82,107,71,1940,43,10,12,2,7,42,0x37B5,150,1678,780,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,VOCAL,Vocal,Vocal,180,3317,1,0,0,1,71,82,77,26,77,26,26,30,1030,40,10,12,1,4,22,0x3795,200,1080,648,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,TOAD,Toad,Toad,270,660,1,0,0,1,70,89,24,6,32,19,27,10,740,5,10,12,1,5,21,0x37B5,200,1236,336,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,MASTERING,Mastering,Mastering,420,1260,1,0,0,1,80,120,48,31,35,21,41,12,790,60,10,12,1,3,21,0x37B5,300,1072,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,DRAGON_FLY,Dragon Fly,Dragon Fly,470,1035,1,0,0,1,102,135,57,28,37,44,30,15,940,15,10,12,0,4,24,0x37B5,100,1076,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,VAGABOND_WOLF,Vagabond Wolf,Vagabond Wolf,930,8203,1,0,0,1,399,445,102,51,72,63,55,29,1400,15,10,12,1,2,22,0x37B5,150,1048,648,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,ECLIPSE,Eclipse,Eclipse,310,625,1,0,0,1,60,80,50,20,20,28,35,17,770,55,10,12,1,2,60,0x37B5,200,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,AMBERNITE,Ambernite,Ambernite,190,340,1,0,0,1,26,37,28,0,16,20,11,10,710,5,10,12,2,4,21,0x191,400,2048,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,ANDRE,Andre,Andre,330,724,1,0,0,1,51,72,55,16,11,20,40,10,740,10,10,12,0,4,22,0x1181,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,ANGELING,Angeling,Angeling,770,19800,1,0,0,1,355,500,72,238,58,50,33,105,1170,200,10,12,1,8,86,0x37B5,200,1072,672,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,ANT_EGG,Ant Egg,Ant Egg,280,530,1,0,0,0,1,2,68,45,5,1,65,5,600,30,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,ANUBIS,Anubis,Anubis,1050,18826,1,0,0,1,480,695,103,48,88,67,40,128,1390,55,10,12,2,7,49,0x3695,150,1250,720,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,ARGIOPE,Argiope,Argiope,750,3105,1,0,0,1,292,342,88,32,60,23,40,30,700,30,10,12,2,4,25,0x3795,300,1792,792,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,ARGOS,Argos,Argos,470,1005,1,0,0,1,96,129,58,8,38,17,25,5,760,15,10,12,2,4,25,0x3195,300,1468,468,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,BAPHOMET_,Baphomet Jr.,Baphomet Jr.,570,2035,0,0,0,1,186,219,70,25,52,60,36,17,1020,25,10,12,0,6,27,0x3795,100,868,480,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,BATHORY,Bathory,Bathory,860,5242,1,0,0,1,229,325,61,89,66,38,40,77,1060,50,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
